run_id,generation,nonterminal,rule_index,probability
0,45,<digit>,7,0.040610
0,45,<digit>,8,0.415643
0,45,<digit>,9,0.077092
0,45,<digits>,0,0.256056
0,45,<digits>,1,0.743944
0,45,<fragment>,0,0.415256
0,45,<fragment>,1,0.584744
0,45,<hex>,0,0.360424
0,45,<hex>,1,0.416266
0,45,<hex>,2,0.223310
0,45,<host>,0,0.526379
0,45,<host>,1,0.473621
0,45,<hostname>,0,0.546505
0,45,<hostname>,1,0.453495
0,45,<ipv4>,0,1.000000
0,45,<key>,0,1.000000
0,45,<label>,0,1.000000
0,45,<octet>,0,0.304586
0,45,<octet>,1,0.695414
0,45,<path>,0,0.220638
0,45,<path>,1,0.198187
0,45,<path>,2,0.581175
0,45,<pchar>,0,0.249027
0,45,<pchar>,1,0.073493
0,45,<pchar>,2,0.269772
0,45,<pchar>,3,0.107177
0,45,<pchar>,4,0.300530
0,45,<pchars>,0,0.615995
0,45,<pchars>,1,0.384005
0,45,<port>,0,1.000000
0,45,<qparam>,0,0.432978
0,45,<qparam>,1,0.567022
0,45,<qparams>,0,0.355983
0,45,<qparams>,1,0.644017
0,45,<query>,0,0.405639
0,45,<query>,1,0.594361
0,45,<qvalue>,0,0.591646
0,45,<qvalue>,1,0.408354
0,45,<scheme>,0,0.205407
0,45,<scheme>,1,0.279341
0,45,<scheme>,2,0.298300
0,45,<scheme>,3,0.216953
0,45,<segment>,0,1.000000
0,45,<segments>,0,0.261634
0,45,<segments>,1,0.738366
0,45,<start>,0,1.000000
0,45,<url>,0,1.000000
0,45,<wchar>,0,0.032462
0,45,<wchar>,1,0.725017
0,45,<wchar>,2,0.042673
0,45,<wchar>,3,0.199848
0,45,<word>,0,0.730214
0,45,<word>,1,0.269786
0,50,<authority>,0,0.557455
0,50,<authority>,1,0.442545
0,50,<digit>,0,0.328703
0,50,<digit>,1,0.041175
0,50,<digit>,2,0.018438
0,50,<digit>,3,0.022825
0,50,<digit>,4,0.000000
0,50,<digit>,5,0.043753
0,50,<digit>,6,0.000000
0,50,<digit>,7,0.058153
0,50,<digit>,8,0.432972
0,50,<digit>,9,0.053981
0,50,<digits>,0,0.248065
0,50,<digits>,1,0.751935
0,50,<fragment>,0,0.442829
0,50,<fragment>,1,0.557171
0,50,<hex>,0,0.355603
0,50,<hex>,1,0.369762
0,50,<hex>,2,0.274635
0,50,<host>,0,0.512770
0,50,<host>,1,0.487230
0,50,<hostname>,0,0.541684
0,50,<hostname>,1,0.458316
0,50,<ipv4>,0,1.000000
0,50,<key>,0,1.000000
0,50,<label>,0,1.000000
0,50,<octet>,0,0.317169
0,50,<octet>,1,0.682831
0,50,<path>,0,0.161096
0,50,<path>,1,0.185681
0,50,<path>,2,0.653223
0,50,<pchar>,0,0.236003
0,50,<pchar>,1,0.119851
0,50,<pchar>,2,0.240438
0,50,<pchar>,3,0.071029
0,50,<pchar>,4,0.332678
0,50,<pchars>,0,0.623105
0,50,<pchars>,1,0.376895
0,50,<port>,0,1.000000
0,50,<qparam>,0,0.441793
0,50,<qparam>,1,0.558207
0,50,<qparams>,0,0.353086
0,50,<qparams>,1,0.646914
0,50,<query>,0,0.430241
0,50,<query>,1,0.569759
0,50,<qvalue>,0,0.575984
0,50,<qvalue>,1,0.424016
0,50,<scheme>,0,0.203453
0,50,<scheme>,1,0.290257
0,50,<scheme>,2,0.267123
0,50,<scheme>,3,0.239168
